"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1597345271","20","","Aggregated",3.20,0.00,58,70,76,77,81,95,110,110,110,110,110,110,1431,0,56,66,36,622,1624
"1597345273","20","","Aggregated",3.30,0.00,61,65,76,78,86,95,110,110,110,110,110,110,1435,0,56,66,36,622,1619
"1597345276","20","","Aggregated",3.10,0.00,53,64,67,68,86,95,110,110,110,110,110,110,1443,0,56,66,36,622,1626
"1597345278","20","","Aggregated",3.40,0.00,53,60,65,68,84,95,110,110,110,110,110,110,1452,0,56,66,36,622,1619
"1597345281","20","","Aggregated",3.20,0.00,56,60,64,65,71,74,84,84,84,84,84,84,1459,0,56,66,36,622,1625
"1597345283","20","","Aggregated",3.20,0.00,53,58,60,62,74,75,84,84,84,84,84,84,1465,0,56,66,36,622,1625
"1597345285","20","","Aggregated",3.10,0.00,56,60,62,64,71,75,84,84,84,84,84,84,1477,0,56,66,36,622,1627
"1597345288","20","","Aggregated",3.30,0.00,56,62,64,65,74,75,390,390,390,390,390,390,1482,0,56,66,36,622,1624
"1597345290","20","","Aggregated",3.00,0.00,60,64,65,66,75,89,390,390,390,390,390,390,1493,0,56,66,36,622,1622
"1597345293","20","","Aggregated",3.20,0.00,62,64,66,74,92,110,390,390,390,390,390,390,1501,0,56,66,36,622,1630
"1597345295","20","","Aggregated",3.60,0.00,57,65,69,74,89,110,130,130,130,130,130,130,1510,0,56,66,36,622,1625
"1597345297","20","","Aggregated",3.40,0.00,59,63,66,74,92,110,130,130,130,130,130,130,1519,0,56,66,36,622,1622
"1597345300","20","","Aggregated",3.50,0.00,55,59,61,62,77,100,130,130,130,130,130,130,1526,0,56,66,36,622,1627
"1597345302","20","","Aggregated",3.40,0.00,57,59,61,62,77,100,130,130,130,130,130,130,1531,0,56,66,36,622,1624
"1597345305","20","","Aggregated",3.10,0.00,52,59,61,62,73,74,100,100,100,100,100,100,1538,0,56,66,36,622,1621
"1597345307","20","","Aggregated",3.20,0.00,51,58,59,59,73,74,86,86,86,86,86,86,1546,0,56,66,36,622,1622
"1597345310","20","","Aggregated",3.10,0.00,51,58,59,60,72,74,86,86,86,86,86,86,1556,0,56,66,36,622,1630
"1597345312","20","","Aggregated",3.40,0.00,53,58,60,61,74,86,95,95,95,95,95,95,1563,0,56,66,36,622,1628
"1597345314","20","","Aggregated",3.20,0.00,56,58,60,61,68,95,560,560,560,560,560,560,1571,0,56,66,36,622,1625
"1597345317","20","","Aggregated",3.30,0.00,52,56,59,60,65,95,560,560,560,560,560,560,1580,0,56,66,36,622,1627
"1597345319","20","","Aggregated",3.20,0.00,54,57,61,62,68,95,560,560,560,560,560,560,1587,0,56,66,36,622,1634
